SPECTRUM - MS
Pol2_010.RAW
FTMS + p NSI sid=25.00  Full ms2 1000.00@hcd100.00 [1000.00-15000.00]
Scan #: 38-48
RT: 0.86-1.08
AV: 11
Data points: 18008
Mass	Intensity
8336.266287	686.485645
8336.988482	1303.340165
8337.710770	1944.927724
8338.433152	2045.206669
8339.155628	1882.799352
8339.878198	1516.127915
8340.600862	1283.618454
8341.323620	1036.640017
8342.046472	559.637187
8342.769418	245.432258
8343.492458	437.522251
8344.215591	1102.530068
8344.938819	2134.857154
8345.662141	2868.648892
8346.385557	2814.685390
8347.109067	2028.107921
8347.832671	1207.982587
8348.556369	660.962213
8349.280161	726.491150
8350.004048	985.534113
8350.728028	1551.836457
8351.452103	1866.276213
8352.176272	2099.275913
8352.900535	2064.665057
8353.624892	1752.665725
8354.349344	1268.151315
8355.073889	647.090026
8355.798529	527.543178
8356.523264	1041.759076
8357.248092	1568.554571
8357.973015	1464.105920
8358.698032	1005.549532
8359.423144	694.061705
8360.148350	897.242546
8360.873650	1425.137531
8361.599045	2039.860051
8362.324534	2356.105264
8363.050118	1755.907848
8363.775796	979.688690
8364.501568	779.574066
8365.227435	914.372023
8365.953396	1034.937158
8366.679452	911.228896
8367.405603	548.619709
8368.131848	486.149487
8368.858187	810.716484
8369.584621	1339.634933
8370.311150	1750.705469
8371.037773	1825.265328
8371.764491	1930.999721
8372.491304	1880.024796
8373.218211	1604.842122
8373.945213	1366.754763
8374.672310	1262.129916
8375.399501	1132.293030
8376.126787	1039.010566
8376.854168	1384.239087
8377.581643	1803.527708
8378.309214	1603.516293
8379.036879	1413.123837
8379.764639	1373.274376
8380.492493	1471.815936
8381.220443	1588.951702
8381.948487	1767.190675
8382.676626	1610.819878
8383.404861	1184.102538
8384.133190	917.754219
8384.861614	925.408369
8385.590133	1177.944587
8386.318746	1490.855046
8387.047455	1654.183804
8387.776259	1688.473528
8388.505158	1513.711147
8389.234152	1166.512907
8389.963241	983.327698
8390.692424	1100.963783
8391.421703	1913.581648
8392.151078	2900.319487
8392.880547	3638.693431
8393.610111	3515.951034
8394.339770	2603.240890
8395.069525	1582.723845
8395.799375	1196.021495
8396.529320	1740.516076
8397.259360	2283.448202
8397.989495	3067.994924
8398.719726	3693.341208
8399.450052	3988.885488
8400.180473	3681.777620
8400.910989	2959.119003
8401.641601	2387.326114
8402.372308	2181.379629
8403.103110	2428.676432
8403.834008	2604.056429
8404.565001	2624.718102
8405.296089	2347.399905
8406.027273	2045.239840
8406.758552	1715.214762
8407.489927	1455.489863
8408.221397	1120.197071
8408.952963	1067.827206
8409.684624	1045.558399
8410.416380	1482.127783
8411.148232	1815.592184
8411.880180	1974.455147
8412.612223	1660.384054
8413.344362	968.962976
8414.076596	333.574158
8414.808926	739.899720
8415.541352	1567.113060
8416.273873	2043.736815
8417.006490	1943.980213
8417.739202	1758.856122
8418.472010	1533.316404
8419.204914	1632.620340
8419.937914	1901.979633
8420.671009	2071.998975
8421.404200	2022.144924
8422.137487	1867.171513
8422.870869	1587.382894
8423.604348	977.619602
8424.337922	363.393314
8425.071592	301.541467
8425.805358	626.372084
8426.539220	938.457255
8427.273177	1006.423017
8428.007231	1082.791589
8428.741380	1206.393539
8429.475626	1560.813076
8430.209967	2149.527586
8430.944404	2261.354979
8431.678938	2060.784750
8432.413567	1843.496232
8433.148292	1797.989607
8433.883113	2165.043730
8434.618031	2190.284078
8435.353044	1937.566395
8436.088154	1649.062797
8436.823359	1727.805861
8437.558661	1805.653189
8438.294059	1955.607423
8439.029553	1798.860017
8439.765143	1869.851985
8440.500830	2541.321465
8441.236612	3037.782421
8441.972491	2835.062316
8442.708466	2309.380585
8443.444537	1615.875771
8444.180705	1068.198347
8444.916969	822.053955
8445.653329	626.698103
8446.389785	626.904735
8447.126338	1050.910203
8447.862987	1352.812993
8448.599733	1855.333083
8449.336574	2238.937504
8450.073513	2811.955587
8450.810547	2923.838407
8451.547679	3025.689258
8452.284906	2569.330491
8453.022230	2259.969479
8453.759651	1867.198502
8454.497168	1682.341099
8455.234781	1421.144878
8455.972491	1182.436972
8456.710298	977.111431
8457.448201	1072.797431
8458.186201	1246.205382
8458.924298	1157.221536
8459.662491	1081.041100
8460.400780	1094.312195
8461.139167	1077.010911
8461.877650	761.690885
8462.616229	477.144179
8463.354906	608.250779
8464.093679	993.355388
8464.832549	1238.820404
8465.571515	1271.775141
8466.310579	859.525978
8467.049739	686.561535
8467.788996	570.073346
8468.528350	1182.153095
8469.267800	2184.984239
8470.007348	2880.897102
8470.746992	2901.768748
8471.486733	2192.967215
8472.226572	1253.977860
8472.966507	686.310697
8473.706539	601.480002
8474.446668	788.978646
8475.186894	1353.613849
8475.927217	2033.811066
8476.667637	2183.609369
8477.408154	1579.736035
8478.148768	1063.965757
8478.889479	851.668155
8479.630287	859.655826
8480.371192	1110.401194
8481.112195	1280.706422
8481.853294	1222.889704
8482.594491	1051.508103
8483.335785	1130.477828
8484.077176	1026.400766
8484.818664	855.875293
8485.560249	843.375821
8486.301932	872.400390
8487.043712	1095.390492
8487.785589	1472.891936
8488.527563	1702.716453
8489.269635	1819.253564
8490.011804	1622.248365
8490.754070	1303.287060
8491.496434	1212.652582
8492.238895	1310.058582
8492.981454	1799.816607
8493.724110	2342.715468
8494.466863	2616.630676
8495.209714	2355.531164
8495.952662	1688.859628
8496.695707	1071.353062
8497.438850	1076.904888
8498.182091	1455.180858
8498.925429	1559.848880
8499.668865	1601.824203
8500.412398	1321.304150
8501.156029	900.435953
8501.899757	574.814112
8502.643583	625.630095
8503.387507	924.495304
8504.131528	1074.828987
8504.875647	1042.338088
8505.619864	934.071870
8506.364178	826.827694
8507.108590	702.950235
8507.853100	738.799006
8508.597707	974.342717
8509.342412	1344.280596
8510.087215	1811.361078
8510.832116	1952.277754
8511.577115	1700.937952
8512.322211	1384.560650
8513.067406	1264.089689
8513.812698	1437.441075
8514.558088	1400.133997
8515.303576	945.488731
8516.049161	518.392856
8516.794845	313.514417
8517.540627	642.302634
8518.286506	1060.676808
8519.032484	1482.584123
8519.778560	1586.182118
8520.524733	1490.126532
8521.271005	1248.621910
8522.017375	1035.096366
8522.763843	883.258309
8523.510408	794.707514
8524.257072	585.861331
8525.003835	279.256428
8525.750695	96.529800
8526.497653	10.245140
8527.244710	0.216733
8527.991865	0.000000
8528.739118	0.000000
8529.486469	3.229472
8530.233918	83.648415
8530.981466	430.900804
8531.729112	1001.503260
8532.476856	1797.883927
8533.224699	2075.442431
8533.972639	1938.568023
8534.720679	1287.472275
8535.468816	902.591314
8536.217052	702.481802
8536.965387	747.135116
8537.713819	831.156995
8538.462350	746.917615
8539.210980	885.390808
8539.959708	1730.073279
8540.708535	2842.219970
8541.457460	3599.687499
8542.206483	3498.278602
8542.955606	2564.057593
8543.704826	1556.403694
8544.454145	893.874150
8545.203563	555.841539
8545.953080	793.848092
8546.702695	1731.483773
8547.452408	2615.315185
8548.202221	3585.178886
8548.952132	4180.317311
8549.702142	3717.459976
8550.452250	2488.786933
8551.202457	1422.360105
8551.952763	1047.289041
8552.703168	1076.786809
8553.453671	1040.464960
8554.204273	1696.111677
8554.954974	2351.653775
8555.705774	2715.494829
8556.456673	2397.327818
8557.207670	1620.992224
8557.958767	889.527542
8558.709962	594.525814
8559.461256	861.625029
8560.212649	1110.271133
8560.964141	1159.281787
8561.715732	1003.274246
8562.467422	900.309251
8563.219212	979.653060
8563.971100	1080.823988
8564.723087	931.371821
8565.475173	1189.210064
8566.227358	1118.446971
8566.979642	765.150744
8567.732026	354.138906
8568.484508	386.185933
8569.237090	1028.845274
8569.989771	1756.606513
8570.742551	2325.854954
8571.495430	2455.479851
8572.248408	2290.770906
8573.001486	2239.539429
8573.754663	2883.561453
8574.507939	3523.241936
8575.261315	4078.643209
8576.014789	4088.685379
8576.768363	3325.466546
8577.522037	2016.168095
8578.275809	1039.256262
8579.029682	845.472329
8579.783653	1119.299563
8580.537724	1291.976341
8581.291894	1090.673995
8582.046164	1124.442241
8582.800533	1528.309495
8583.555002	2228.191823
8584.309570	2377.541030
8585.064237	2352.175050
8585.819005	2009.837694
8586.573871	1594.180475
8587.328838	1629.017441
8588.083903	2119.757388
8588.839069	2252.921412
8589.594334	1804.055374
8590.349699	1113.118153
8591.105163	778.668785
8591.860727	691.965331
8592.616391	1011.422189
8593.372154	1551.542918
8594.128017	1871.035486
8594.883980	1885.496590
8595.640042	1815.961054
8596.396205	1659.217086
8597.152467	1257.188960
8597.908829	669.024371
8598.665291	366.929673
8599.421852	465.875159
8600.178514	1105.014249
8600.935275	1683.852758
8601.692136	1903.506667
8602.449097	1636.266296
8603.206158	1089.747585
8603.963319	831.822227
8604.720580	924.097026
8605.477941	1009.146270
8606.235402	1034.085295
8606.992963	848.221683
8607.750624	561.747980
8608.508385	519.503089
8609.266246	992.875942
8610.024207	1584.024636
8610.782269	2018.754404
8611.540430	2178.858404
8612.298692	2164.502527
8613.057053	1970.142081
8613.815515	1521.386472
8614.574077	904.624761
8615.332740	612.693286
8616.091502	520.195484
8616.850365	411.953456
8617.609328	525.056397
8618.368391	740.124037
8619.127555	945.752888
8619.886819	827.901611
8620.646183	624.912597
8621.405648	494.151744
8622.165213	608.158872
8622.924878	688.750662
8623.684644	695.081161
8624.444510	642.757868
8625.204476	1164.615269
8625.964543	1629.468633
8626.724711	1959.844614
8627.484979	1740.562606
8628.245348	1271.972569
8629.005817	829.378130
8629.766386	731.007953
8630.527056	785.526363
8631.287827	612.499156
8632.048699	871.833104
8632.809671	966.384425
8633.570743	1690.656909
8634.331916	2879.863505
8635.093190	4006.460021
8635.854565	4035.517665
8636.616040	3051.413066
8637.377616	2178.839588
8638.139293	1479.149962
8638.901071	1019.421486
8639.662949	542.528094
8640.424928	340.621602
8641.187008	437.255918
8641.949189	852.482819
8642.711470	1595.555697
8643.473853	2294.041171
8644.236336	2056.270761
8644.998920	1275.396936
8645.761606	597.062585
8646.524392	333.734851
8647.287279	416.356617
8648.050267	647.804006
8648.813356	1041.136678
8649.576546	1058.797281
8650.339837	918.874952
8651.103229	599.927294
8651.866722	342.045015
8652.630316	471.902688
8653.394012	761.540128
8654.157808	1265.349019
8654.921706	1465.933089
8655.685704	1384.800299
8656.449804	1337.874632
8657.214005	1513.817594
8657.978308	1596.116627
8658.742711	1412.684321
8659.507216	1142.634093
8660.271822	1310.258355
8661.036529	1867.757196
8661.801338	2045.594995
8662.566248	1910.265356
8663.331259	1386.522473
8664.096371	998.165694
8664.861585	615.117740
8665.626901	564.310742
8666.392317	651.703405
8667.157836	1263.735815
8667.923455	2242.598436
8668.689176	2818.126991
8669.454999	2604.833635
8670.220923	1890.978818
8670.986948	1066.636248
8671.753075	938.972669
8672.519304	1039.071149
8673.285634	1000.010899
8674.052065	944.772239
8674.818599	1257.540037
8675.585234	1466.128493
8676.351970	1605.888069
8677.118808	1815.783640
8677.885748	1918.462569
8678.652790	1382.250871
8679.419933	850.297460
8680.187178	1007.112304
8680.954525	1355.769650
8681.721973	1342.847629
8682.489523	869.806001
8683.257176	620.917482
8684.024929	470.422521
8684.792785	630.952702
8685.560743	1282.747587
8686.328802	1716.868346
8687.096963	1836.089165
8687.865227	1539.552391
8688.633592	1367.786271
8689.402059	1288.230823
8690.170628	1319.068918
8690.939299	1431.944132
8691.708072	1459.405446
8692.476947	1508.290088
8693.245924	1153.530012
8694.015003	673.877373
8694.784184	348.176395
8695.553467	301.891264
8696.322853	300.355941
8697.092340	209.205298
8697.861930	278.265215
8698.631621	707.717523
8699.401415	1236.411236
8700.171311	1904.471037
8700.941310	2414.392385
8701.711410	2242.461407
8702.481613	1736.325363
8703.251918	1167.274927
8704.022326	1223.134936
8704.792835	1212.132990
8705.563447	1643.621931
8706.334162	2039.920732
8707.104978	2059.462615
8707.875897	1855.647236
8708.646919	1190.697071
8709.418042	685.751391
8710.189269	438.192525
8710.960597	745.125878
8711.732029	1461.701975
8712.503562	2268.287982
8713.275198	2413.330454
8714.046937	1828.056918
8714.818778	1457.612251
8715.590722	1203.880970
8716.362768	1508.331282
8717.134917	1487.560759
8717.907169	1387.876771
8718.679523	1573.877428
8719.451980	2298.171840
8720.224539	2584.572890
8720.997202	2193.009902
8721.769966	2418.605473
8722.542834	2773.510813
8723.315804	3393.128519
8724.088877	3256.301412
8724.862053	2525.369964
8725.635332	1418.569430
8726.408713	914.423036
8727.182198	594.800161
8727.955785	521.222605
8728.729475	1074.554236
8729.503268	1729.678370
8730.277163	1957.130731
8731.051162	2011.849379
8731.825264	2261.650002
8732.599468	2215.610767
8733.373776	1802.169194
8734.148187	1511.335501
8734.922700	1639.596733
8735.697317	2171.900337
8736.472036	2524.571616
8737.246859	2582.569946
8738.021785	2142.420971
8738.796814	1738.263391
8739.571946	1483.825318
8740.347181	1292.034934
8741.122519	967.089928
8741.897961	1034.071853
8742.673505	1124.633081
8743.449153	1030.762554
8744.224904	714.015661
8745.000759	443.810807
8745.776716	301.939013
8746.552777	174.318161
8747.328941	329.598660
8748.105209	1003.966009
8748.881580	1516.210800
8749.658054	1821.171328
8750.434632	1675.711995
8751.211313	1434.336570
8751.988097	1130.554667
8752.764985	741.405309
8753.541976	290.734514
8754.319071	557.957006
8755.096269	1054.881698
8755.873571	1320.837237
8756.650976	1329.752394
8757.428485	1410.577156
8758.206098	1425.863287
8758.983814	1061.945176
8759.761633	679.129335
8760.539556	817.771004
8761.317583	923.461955
8762.095714	1323.925491
8762.873948	1358.818265
8763.652286	1116.774755
8764.430727	972.466586
8765.209272	982.108599
8765.987921	1165.250942
8766.766674	1524.454361
8767.545531	1754.167269
8768.324491	1852.345339
8769.103555	1740.899786
8769.882723	1467.240600
8770.661995	1113.643235
8771.441371	1094.024662
8772.220851	1318.710266
8773.000434	1391.841556
8773.780122	1087.796048
8774.559913	867.741413
8775.339808	1077.516651
8776.119808	1206.600075
8776.899911	1004.719064
8777.680119	599.993538
8778.460430	409.008804
8779.240845	365.904173
8780.021365	361.475506
8780.801989	526.961706
8781.582716	883.301277
8782.363548	1401.691200
8783.144484	1848.849321
8783.925525	2061.008129
8784.706669	1703.168632
8785.487918	1287.234704
8786.269271	1117.907840
8787.050728	1551.137825
8787.832289	2133.403070
8788.613955	2232.446061
8789.395725	1780.680921
8790.177599	1353.326006
8790.959577	1190.841370
8791.741660	1038.763618
8792.523848	699.376830
8793.306139	303.773448
8794.088536	353.675888
8794.871036	781.892978
8795.653641	1236.656292
8796.436351	1491.564385
8797.219164	1299.493912
8798.002083	1157.318282
8798.785106	1325.666598
8799.568233	1671.790801
8800.351466	1833.643895
8801.134802	1723.160386
8801.918243	1533.072359
8802.701789	1417.215368
8803.485440	1100.668452
8804.269195	1095.541831
8805.053055	1414.642632
8805.837019	1608.222335
8806.621089	1491.823195
8807.405262	1190.302723
8808.189541	1056.858154
8808.973925	1036.320107
8809.758413	753.495751
8810.543006	659.872840
8811.327704	1090.327272
8812.112506	1614.325670
8812.897414	2004.819167
8813.682426	1939.837728
8814.467544	1518.833335
8815.252766	1006.739393
8816.038093	768.679615
8816.823525	604.327605
8817.609062	944.808426
8818.394705	1308.445925
8819.180452	1616.914981
8819.966304	1295.402533
8820.752261	752.681702
8821.538323	289.856889
8822.324491	247.530623
8823.110763	798.211831
8823.897140	1463.652052
8824.683623	1953.201277
8825.470211	1934.172539
8826.256904	1593.884977
8827.043702	1081.268112
8827.830606	774.220225
8828.617614	608.884836
8829.404728	809.048415
8830.191947	1212.751515
8830.979272	1480.075017
8831.766702	1359.716562
8832.554237	961.268232
8833.341877	525.741200
8834.129623	351.184529
8834.917474	273.913867
8835.705431	384.150567
8836.493493	666.452145
8837.281660	1016.051251
8838.069933	1046.517346
8838.858311	1007.013298
8839.646795	811.403970
8840.435385	704.348746
8841.224080	641.174328
8842.012880	915.526298
8842.801786	1351.613001
8843.590798	1952.581021
8844.379915	2244.634031
8845.169138	2098.248906
8845.958466	1544.782709
8846.747900	846.937639
8847.537440	438.455886
8848.327086	477.110793
8849.116837	846.025826
8849.906694	1147.325496
8850.696657	1223.562308
8851.486726	1272.496002
8852.276900	1116.283267
8853.067180	1057.518976
8853.857566	1210.701622
8854.648058	1224.705666
8855.438656	1129.622971
8856.229359	995.658017
8857.020169	1188.352545
8857.811084	1388.530947
8858.602106	1522.803879
8859.393233	1371.596000
8860.184467	1456.303500
8860.975806	1753.112460
8861.767251	2047.985981
8862.558803	2036.150917
8863.350460	1769.280691
8864.142224	1502.021012
8864.934094	1103.360580
8865.726069	774.123297
8866.518151	916.905308
8867.310339	1534.413204
8868.102634	2554.064973
8868.895034	3008.489736
8869.687541	2858.935020
8870.480154	2395.671446
8871.272873	1828.475550
8872.065698	1820.682687
8872.858630	2253.342203
8873.651668	2550.802502
8874.444812	2302.274429
8875.238063	1943.390701
8876.031420	1738.802950
8876.824884	1993.589479
8877.618454	2139.404249
8878.412130	1899.734355
8879.205913	2037.968199
8879.999802	2292.034055
8880.793797	2323.203716
8881.587900	1884.582779
8882.382108	1166.859522
8883.176423	757.890781
8883.970845	666.054197
8884.765374	860.747740
8885.560009	1004.408880
8886.354750	1435.607520
8887.149598	1515.086029
8887.944553	1299.105289
8888.739615	1199.829490
8889.534783	1655.202415
8890.330058	1946.579756
8891.125439	1994.587250
8891.920928	1270.641029
8892.716523	729.296463
8893.512225	731.635183
8894.308034	1062.645166
8895.103949	1446.039277
8895.899972	1739.083505
8896.696101	1956.391712
8897.492337	1842.871435
8898.288680	1572.720372
8899.085130	1249.474683
8899.881687	1193.226167
8900.678351	1130.906026
8901.475122	1310.244911
8902.271999	1111.767270
8903.068984	800.077060
8903.866076	686.738981
8904.663275	813.272449
8905.460581	1244.814505
8906.257994	1557.906333
8907.055514	1694.738762
8907.853142	1476.088148
8908.650876	1162.318239
8909.448718	1015.900605
8910.246667	1051.368846
8911.044723	1206.403460
8911.842886	1161.831970
8912.641157	1027.895737
8913.439534	830.456798
8914.238019	993.011757
8915.036612	1287.135837
8915.835312	1579.545806
8916.634119	1302.539066
8917.433033	854.071670
8918.232055	374.398310
8919.031184	502.010216
8919.830420	819.311364
8920.629765	1024.297550
8921.429216	1141.666620
8922.228775	1274.552218
8923.028441	1331.587228
8923.828215	1190.223365
8924.628097	1153.032419
8925.428086	964.119255
8926.228183	798.402049
8927.028387	990.670189
8927.828699	1134.858024
8928.629118	1249.403693
8929.429645	1417.795829
8930.230280	1905.239049
8931.031022	2699.972774
8931.831873	3036.112638
8932.632830	2442.648910
8933.433896	1635.277743
8934.235069	741.799029
8935.036351	345.536559
8935.837740	371.006885
8936.639237	466.523000
8937.440841	633.306416
8938.242554	808.134365
8939.044374	939.912018
8939.846302	589.142931
8940.648339	278.605747
8941.450483	496.146767
8942.252735	860.144862
8943.055095	1495.210851
8943.857563	1878.189035
8944.660139	1726.286361
8945.462823	1315.119443
8946.265616	942.082842
8947.068516	942.589843
8947.871524	786.518665
8948.674641	476.271187
8949.477865	408.460016
8950.281198	316.708312
8951.084639	480.963156
8951.888188	862.307838
8952.691846	1639.605906
8953.495611	1877.378302
8954.299485	1919.817120
8955.103467	1760.403502
8955.907557	1672.030480
8956.711756	1447.644363
8957.516063	1353.124287
8958.320479	1400.637058
8959.125002	1702.891520
8959.929634	2190.539853
8960.734375	2441.296053
8961.539224	2231.993470
8962.344181	1608.774360
8963.149247	1215.747761
8963.954421	1069.773214
8964.759704	1137.839118
8965.565096	1048.734929
8966.370596	1009.367757
8967.176204	869.742249
8967.981921	854.482401
8968.787747	745.106393
8969.593681	581.091289
8970.399724	452.784591
8971.205876	517.056247
8972.012136	698.588887
8972.818505	996.687664
8973.624982	1389.944319
8974.431569	1640.546287
8975.238264	1677.945611
8976.045068	1569.182737
8976.851981	1124.992720
8977.659002	1053.914205
8978.466133	1287.223314
8979.273372	1700.648070
8980.080720	2046.154017
8980.888177	1836.494717
8981.695743	1058.984035
8982.503418	387.944706
8983.311201	476.468023
8984.119094	1006.812562
8984.927096	1511.681232
8985.735207	1578.692703
8986.543427	1339.498922
8987.351755	934.170418
8988.160193	914.671704
8988.968740	832.302715
8989.777396	965.597604
8990.586162	1226.076773
8991.395036	1513.541427
8992.204020	1431.407800
8993.013112	1099.155196
8993.822314	824.092112
8994.631626	764.776199
8995.441046	895.890634
8996.250576	947.398593
8997.060215	868.792214
8997.869963	521.425870
8998.679821	335.381505
8999.489788	155.814055
9000.299864	280.395573
9001.110050	599.916591
9001.920345	1144.051771
9002.730749	1620.035894
9003.541263	1920.257943
9004.351887	1993.028570
9005.162620	1950.810741
9005.973462	1860.385551
9006.784414	2044.139092
9007.595476	2065.388380
9008.406647	1812.454897
9009.217927	1276.291884
9010.029318	670.614914
9010.840817	369.599609
9011.652427	269.001431
9012.464146	381.557815
9013.275975	716.539864
9014.087913	1092.216733
9014.899962	1277.256090
9015.712120	1031.210850
9016.524388	540.440659
9017.336765	293.965133
9018.149252	650.150246
9018.961850	1379.401656
9019.774557	1968.261753
9020.587373	1781.498041
9021.400300	1432.532164
9022.213337	1320.995519
9023.026483	1640.434590
9023.839740	2197.836833
9024.653106	2468.031644
9025.466583	1850.028422
9026.280169	995.878216
9027.093866	391.345827
9027.907672	262.530691
9028.721589	536.209415
9029.535615	1139.691672
9030.349752	1676.970799
9031.163999	1913.423711
9031.978356	1961.772202
9032.792823	1932.731533
9033.607400	2026.801782
9034.422088	2368.953251
9035.236885	2825.653533
9036.051793	3791.052511
9036.866811	4405.391387
9037.681940	4187.409192
9038.497179	4062.468854
9039.312528	3662.006619
9040.127987	3231.873641
9040.943557	2615.721605
9041.759237	1878.848133
9042.575028	1585.910438
9043.390929	1824.095542
9044.206940	2589.226142
9045.023062	2835.806438
9045.839294	2184.343981
9046.655637	1572.262670
9047.472090	1260.976751
9048.288654	1502.160666
9049.105329	1571.926446
9049.922114	1529.107842
9050.739009	1430.631513
9051.556015	1366.814632
9052.373132	1388.951295
9053.190360	1485.902033
9054.007698	1608.173814
9054.825147	1558.883616
9055.642706	1274.116665
9056.460376	1017.559415
9057.278158	910.299316
9058.096049	1301.858341
9058.914052	1391.059797
9059.732165	1382.625196
9060.550390	1165.027760
9061.368725	1313.039657
9062.187171	1170.467909
9063.005728	1452.963946
9063.824395	1983.235703
9064.643174	2568.671601
9065.462064	2559.790506
9066.281065	2308.604296
9067.100176	1821.831278
9067.919399	1505.438341
9068.738733	1117.621104
9069.558177	1064.197055
9070.377733	966.812560
9071.197400	996.521391
9072.017178	1020.844622
9072.837067	1146.295089
9073.657068	1152.819007
9074.477179	1223.337829
9075.297402	1075.651519
9076.117736	1046.345828
9076.938181	886.678598
9077.758737	866.040810
9078.579405	868.494890
9079.400184	588.962452
9080.221074	270.613382
9081.042076	112.922277
9081.863189	45.763500
9082.684413	105.161626
9083.505749	306.316452
9084.327196	446.543718
9085.148755	599.490991
9085.970425	703.805971
9086.792207	834.207925
9087.614100	833.984118
9088.436104	752.338925
9089.258220	646.250210
9090.080448	744.512159
9090.902787	1140.127936
9091.725238	1749.282154
9092.547800	2032.316580
9093.370475	1821.255056
9094.193260	1189.059025
9095.016158	499.031579
9095.839167	265.699433
9096.662288	456.854850
9097.485520	787.091435
9098.308865	1072.652422
9099.132321	1042.886154
9099.955889	961.722788
9100.779568	727.233711
9101.603360	604.489197
9102.427263	648.846694
9103.251279	812.617100
9104.075406	1171.805486
9104.899645	1218.318942
9105.723996	1220.765558
9106.548459	1354.477012
9107.373034	1229.149288
9108.197721	1359.084820
9109.022520	1599.975751
9109.847432	1526.071743
9110.672455	1162.343955
9111.497590	892.983853
9112.322837	777.194604
9113.148197	969.494153
9113.973668	1098.555787
9114.799252	1278.894630
9115.624948	1325.399478
9116.450756	1146.413501
9117.276677	1291.861539
9118.102709	1477.372019
9118.928854	1949.544884
9119.755112	2280.283064
9120.581481	2296.110231
9121.407963	1795.201690
9122.234557	1572.472488
9123.061264	1318.628929
9123.888083	1571.017233
9124.715014	2222.387115
9125.542058	2737.300237
9126.369214	2829.388128
9127.196483	2432.684386
9128.023864	2019.164952
9128.851358	1900.443259
9129.678964	1542.294700
9130.506683	896.017522
9131.334514	392.118401
9132.162458	159.503485
9132.990515	207.657096
9133.818684	452.848805
9134.646966	717.725872
9135.475360	740.564546
9136.303867	877.878724
9137.132487	1305.482275
9137.961220	1885.240532
9138.790066	2225.845259
9139.619024	2043.914138
9140.448095	1595.950830
9141.277279	1180.157354
9142.106575	917.193005
9142.935985	1046.413739
9143.765507	1432.857304
9144.595142	1705.945314
9145.424891	1595.223020
9146.254752	1086.769712
9147.084726	585.920290
9147.914813	220.901937
9148.745013	542.464763
9149.575326	1052.746919
9150.405753	1617.990917
9151.236292	1598.054675
9152.066944	1186.257692
9152.897710	848.066524
9153.728588	764.661707
9154.559580	1145.096923
9155.390685	1532.900204
9156.221903	2157.833169
9157.053234	2605.019509
9157.884678	2521.825342
9158.716236	1755.611020
9159.547907	990.341734
9160.379692	842.204307
9161.211589	932.330228
9162.043600	994.993248
9162.875724	922.669173
9163.707962	690.296202
9164.540313	840.849370
9165.372778	1255.429912
9166.205355	1422.927990
9167.038047	1134.845743
9167.870852	860.380610
9168.703770	832.081660
9169.536802	782.436256
9170.369947	836.427213
9171.203206	1299.938980
9172.036579	1870.050688
9172.870065	1791.864018
9173.703665	1210.588531
9174.537378	1209.132403
9175.371205	1539.062461
9176.205146	1922.532352
9177.039200	2043.822641
9177.873368	1840.765453
9178.707650	1550.434625
9179.542046	1275.548412
9180.376555	1139.547967
9181.211178	1128.311791
9182.045916	1348.274825
9182.880766	1640.507008
9183.715731	1474.535212
9184.550810	1239.961002
9185.386002	1369.527056
9186.221309	1715.698271
9187.056729	1577.869312
9187.892264	1127.345138
9188.727912	655.230349
9189.563675	328.774483
9190.399551	255.220324
9191.235542	480.282047
9192.071646	1093.077650
9192.907865	2074.359108
9193.744198	2423.070499
9194.580645	1973.075298
9195.417206	1406.437266
9196.253881	1299.080286
9197.090671	1090.019718
9197.927574	1008.677010
9198.764592	793.266592
9199.601725	623.217303
9200.438971	368.084596
9201.276332	356.029427
9202.113807	484.555325
9202.951396	751.540060
9203.789100	799.401190
9204.626918	640.418359
9205.464851	420.878155
9206.302898	177.302705
9207.141060	9.005854
9207.979336	348.480386
9208.817726	1475.806538
9209.656231	3346.270540
9210.494851	5636.168143
9211.333585	7758.802721
9212.172433	10042.722107
9213.011396	12767.439366
9213.850474	14263.669004
9214.689667	14573.679820
9215.528974	13280.791353
9216.368396	10914.425922
9217.207932	7187.453951
9218.047584	3776.727808
9218.887350	1629.826363
9219.727230	1190.943603
9220.567226	1749.512807
9221.407336	3768.424081
9222.247561	6012.621726
9223.087901	7454.179112
9223.928356	7468.404687
9224.768926	6452.920077
9225.609611	5307.445455
9226.450410	3842.390803
9227.291325	2583.307710
9228.132354	2026.305796
9228.973499	1574.294187
9229.814758	971.825031
9230.656133	730.838787
9231.497623	791.368730
9232.339227	1156.094754
9233.180947	1617.062753
9234.022782	1798.786871
9234.864732	1877.633903
9235.706797	1899.966701
9236.548978	1545.737839
9237.391273	1129.712153
9238.233684	757.589142
9239.076210	807.055176
9239.918851	1591.213473
9240.761608	2311.059229
9241.604480	2878.139679
9242.447467	2861.278161
9243.290570	2560.588228
9244.133788	2411.118795
9244.977121	2302.083764
9245.820570	2089.237102
9246.664134	2022.379316
9247.507814	2249.261901
9248.351609	2866.799624
9249.195520	2703.855290
9250.039546	2376.041074
9250.883687	1765.707860
9251.727945	1534.125258
9252.572318	1224.131860
9253.416806	1168.456962
9254.261410	866.052103
9255.106130	718.582386
9255.950965	513.421891
9256.795916	562.077429
9257.640983	1105.778424
9258.486165	1772.887229
9259.331464	1999.846264
9260.176878	1641.751313
9261.022408	1278.217575
9261.868053	1185.613827
9262.713815	1345.886111
9263.559692	1791.565102
